System Properties:
Operating System:	 Microsoft Windows NT 5.1.2600 Service Pack 2
System User Name:	 cbe
Machine Name:	 PPS-4CD0A2279E2

Data properties:

Recording name:	 Rec 36
Recording date:	 2014/10/23
Recording time:	 14:15:47
Recording resolution:	 1280 x 1024

Export date:	 2014/10/23
Export time:	 14:47:52

Participant:	 ESF46
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: ClearView fixation filter
Fixation radius: 20
Min duration: 100

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
0																					ImageStart	8	0	0	blue1280x1080.gif																	
3541	14:15:50.541	00:00:03.540	211	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3540568	11896900581	
3557	14:15:50.557	00:00:03.557	212	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3557094	11896917107	
3574	14:15:50.574	00:00:03.573	213	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3573762	11896933775	
3590	14:15:50.590	00:00:03.590	214	679.1686	266.2198	0.6613048	0.3894204	558.5043	3.899218	0	717.8677	281.0938	0.4773704	0.3634644	560.2608	3.918711	0	2	699	274						blue1280x1080.gif	0	1280	1024	0	0	697	273	134	0	Content		699	274	3590258	11896950271	
3607	14:15:50.607	00:00:03.606	215	678.4258	264.5542	0.6620989	0.3903771	558.873	3.886723	0	717.2873	278.8728	0.4781672	0.3638318	559.8387	3.921956	0	2	698	272						blue1280x1080.gif	0	1280	1024	0	0	697	273	134	0	Content		698	272	3606880	11896966893	
3624	14:15:50.624	00:00:03.623	216	685.5424	266.9064	0.6629732	0.3912483	559.2487	3.895638	0	719.8286	279.1504	0.479017	0.3644037	559.5523	3.909164	0	2	703	273						blue1280x1080.gif	0	1280	1024	0	0	697	273	134	0	Content		703	273	3623506	11896983519	
3640	14:15:50.640	00:00:03.640	217	680.8284	265.6556	0.6635883	0.3921532	559.3766	3.885014	0	711.1856	279.5061	0.4796115	0.3650829	559.0682	3.912126	0	2	696	273						blue1280x1080.gif	0	1280	1024	0	0	697	273	134	0	Content		696	273	3640257	11897000270	
3657	14:15:50.657	00:00:03.657	218	683.5644	273.6908	0.6640462	0.3930314	559.3771	3.87403	0	708.223	289.1166	0.4800315	0.3660507	559.0682	3.923026	0	2	696	281						blue1280x1080.gif	0	1280	1024	0	0	697	273	134	0	Content		696	281	3657301	11897017314	
3674	14:15:50.674	00:00:03.673	219	681.8253	261.1489	0.664115	0.3938097	559.3723	3.928041	0	710.4943	273.4651	0.4801657	0.3672879	559.0682	3.925561	0	2	696	267						blue1280x1080.gif	0	1280	1024	0	0	697	273	134	0	Content		696	267	3673926	11897033939	
3691	14:15:50.691	00:00:03.690	220	685.8014	276.0372	0.6640399	0.394261	559.3771	3.860256	0	705.6076	277.4259	0.4802323	0.3699297	559.0682	3.91445	0	2	696	277						blue1280x1080.gif	0	1280	1024	0	0	697	273	134	0	Content		696	277	3690562	11897050575	
3707	14:15:50.707	00:00:03.707	221	677.4641	269.7664	0.6637164	0.3946657	559.3738	3.897323	0	710.3073	274.6931	0.4796763	0.3698588	559.0682	3.930306	0	2	694	272						blue1280x1080.gif	0	1280	1024	0	0	697	273	134	0	Content		694	272	3707182	11897067195	
3724	14:15:50.724	00:00:03.723	222	550.0129	281.9458	0.6643512	0.3950779	559.3771	3.870547	0	582.1168	299.6561	0.4803154	0.3713857	559.0682	3.912914	0		566	291						blue1280x1080.gif	0	1280	1024	0	0				0	Content		566	291	3723802	11897083815	
3741	14:15:50.741	00:00:03.740	223	520.7385	281.8514	0.6642306	0.3952099	559.3723	3.840445	0	526.7228	283.3997	0.4808017	0.3743003	559.0682	3.93076	0		524	283						blue1280x1080.gif	0	1280	1024	0	0				0	Content		524	283	3740551	11897100564	
3757	14:15:50.757	00:00:03.757	224	520.5356	285.9865	0.6635294	0.3967538	559.377	3.80725	0	550.5715	293.4379	0.4794296	0.3741532	559.0682	3.893759	0		536	290						blue1280x1080.gif	0	1280	1024	0	0				0	Content		536	290	3757179	11897117192	
3774	14:15:50.774	00:00:03.773	225	525.9196	292.2742	0.6628663	0.3950652	559.3738	3.782925	0	550.2977	287.8563	0.4786898	0.3753532	559.0682	3.868913	0		538	290						blue1280x1080.gif	0	1280	1024	0	0				0	Content		538	290	3773800	11897133813	
3791	14:15:50.791	00:00:03.790	226	533.7781	282.0799	0.6622344	0.3951806	559.3771	3.76932	0	538.4846	291.9058	0.4785901	0.3778912	559.0682	3.860711	0		536	287						blue1280x1080.gif	0	1280	1024	0	0				0	Content		536	287	3790550	11897150563	
3807	14:15:50.807	00:00:03.807	227	522.0035	290.3915	0.6616849	0.3949145	559.3724	3.736089	0	540.4929	288.7367	0.4773849	0.3769184	559.0682	3.826701	0		531	290						blue1280x1080.gif	0	1280	1024	0	0				0	Content		531	290	3807179	11897167192	
3824	14:15:50.824	00:00:03.823	228	523.7614	283.974	0.6613294	0.3945619	559.4973	3.7254	0	549.4951	300.0149	0.4771211	0.3770471	556.0272	3.781717	0		537	292						blue1280x1080.gif	0	1280	1024	0	0				0	Content		537	292	3823798	11897183811	
3840	14:15:50.840	00:00:03.840	229	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3840422	11897200435	
3857	14:15:50.857	00:00:03.857	230	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3857174	11897217187	
3874	14:15:50.874	00:00:03.873	231	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3873793	11897233806	
3890	14:15:50.890	00:00:03.890	232	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3890413	11897250426	
3907	14:15:50.907	00:00:03.907	233	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3907036	11897267049	
3924	14:15:50.924	00:00:03.923	234	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3923784	11897283797	
3940	14:15:50.940	00:00:03.940	235	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3940409	11897300422	
3957	14:15:50.957	00:00:03.957	236	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3957077	11897317090	
3974	14:15:50.974	00:00:03.973	237	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						blue1280x1080.gif	0	1280	1024	0	0				0	Content		0	0	3973746	11897333759	
